Partido;Localidad;link Indec;Velocidad (Mbps);Provincia;Accesos
BUENOS AIRES;Avellaneda;Avellaneda;6035010;5;9 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;6;24 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;8;397 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;10;161 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;15;816 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;20;20 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;30;2.947 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;50;2.488 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;60;18 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;75;2 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;100;3.744 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;150;654 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;200;1 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;300;3.993 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;500;502 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;600;101 
BUENOS AIRES;Avellaneda;Avellaneda;6035010;1000;334 
BUENOS AIRES;Avellaneda;Crucesita;6035010;0,75;1 
BUENOS AIRES;Avellaneda;Crucesita;6035010;1;1 
BUENOS AIRES;Avellaneda;Crucesita;6035010;3;1 
BUENOS AIRES;Avellaneda;Crucesita;6035010;3,5;6 
BUENOS AIRES;Avellaneda;Crucesita;6035010;5;6 
BUENOS AIRES;Avellaneda;Crucesita;6035010;6;1 
BUENOS AIRES;Avellaneda;Crucesita;6035010;8;3 
BUENOS AIRES;Avellaneda;Crucesita;6035010;10;59 
BUENOS AIRES;Avellaneda;Crucesita;6035010;15;2 
BUENOS AIRES;Avellaneda;Crucesita;6035010;20;18 
BUENOS AIRES;Avellaneda;Crucesita;6035010;25;1 
BUENOS AIRES;Avellaneda;Crucesita;6035010;30;15 
BUENOS AIRES;Avellaneda;Crucesita;6035010;50;2.100 
BUENOS AIRES;Avellaneda;Crucesita;6035010;60;24 
BUENOS AIRES;Avellaneda;Crucesita;6035010;75;3 
BUENOS AIRES;Avellaneda;Crucesita;6035010;100;2.254 
BUENOS AIRES;Avellaneda;Crucesita;6035010;150;514 
BUENOS AIRES;Avellaneda;Crucesita;6035010;300;2.318 
BUENOS AIRES;Avellaneda;Crucesita;6035010;500;272 
BUENOS AIRES;Avellaneda;Crucesita;6035010;600;89 
BUENOS AIRES;Avellaneda;Crucesita;6035010;1000;240 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;0;3 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;0,5;1 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;0,75;5 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;1;5 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;3;5 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;6;5 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;8;1 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;10;22 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;20;3 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;24;23 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;30;3 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;50;1.238 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;60;4 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;75;1 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;100;509 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;150;210 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;300;400 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;500;40 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;600;35 
BUENOS AIRES;Avellaneda;Dock Sud;6035010;1000;41 
BUENOS AIRES;Avellaneda;Gerli;6035010;0,5;1 
BUENOS AIRES;Avellaneda;Gerli;6035010;0,75;2 
BUENOS AIRES;Avellaneda;Gerli;6035010;1;2 
BUENOS AIRES;Avellaneda;Gerli;6035010;3,5;1 
BUENOS AIRES;Avellaneda;Gerli;6035010;10;141 
BUENOS AIRES;Avellaneda;Gerli;6035010;20;13 
BUENOS AIRES;Avellaneda;Gerli;6035010;30;2 
BUENOS AIRES;Avellaneda;Gerli;6035010;50;3.413 
BUENOS AIRES;Avellaneda;Gerli;6035010;60;20 
BUENOS AIRES;Avellaneda;Gerli;6035010;75;6 
BUENOS AIRES;Avellaneda;Gerli;6035010;100;2.611 
BUENOS AIRES;Avellaneda;Gerli;6035010;150;808 
BUENOS AIRES;Avellaneda;Gerli;6035010;300;2.825 
BUENOS AIRES;Avellaneda;Gerli;6035010;500;319 
BUENOS AIRES;Avellaneda;Gerli;6035010;600;98 
BUENOS AIRES;Avellaneda;Gerli;6035010;1000;275 
BUENOS AIRES;Avellaneda;Pineyro;6035010;0;1 
BUENOS AIRES;Avellaneda;Pineyro;6035010;0,5;4 
BUENOS AIRES;Avellaneda;Pineyro;6035010;0,75;2 
BUENOS AIRES;Avellaneda;Pineyro;6035010;1;5 
BUENOS AIRES;Avellaneda;Pineyro;6035010;2;1 
BUENOS AIRES;Avellaneda;Pineyro;6035010;3,5;4 
BUENOS AIRES;Avellaneda;Pineyro;6035010;5;6 
BUENOS AIRES;Avellaneda;Pineyro;6035010;8;2 
BUENOS AIRES;Avellaneda;Pineyro;6035010;10;113 
BUENOS AIRES;Avellaneda;Pineyro;6035010;20;8 
BUENOS AIRES;Avellaneda;Pineyro;6035010;30;12 
BUENOS AIRES;Avellaneda;Pineyro;6035010;40;1 
BUENOS AIRES;Avellaneda;Pineyro;6035010;50;1.908 
BUENOS AIRES;Avellaneda;Pineyro;6035010;60;26 
BUENOS AIRES;Avellaneda;Pineyro;6035010;75;4 
BUENOS AIRES;Avellaneda;Pineyro;6035010;100;2.070 
BUENOS AIRES;Avellaneda;Pineyro;6035010;150;732 
BUENOS AIRES;Avellaneda;Pineyro;6035010;300;2.690 
BUENOS AIRES;Avellaneda;Pineyro;6035010;500;289 
BUENOS AIRES;Avellaneda;Pineyro;6035010;600;71 
BUENOS AIRES;Avellaneda;Pineyro;6035010;999;2 
BUENOS AIRES;Avellaneda;Pineyro;6035010;1000;295 
BUENOS AIRES;Avellaneda;Sarandí;6035010;0;4 
BUENOS AIRES;Avellaneda;Sarandí;6035010;0,5;12 
BUENOS AIRES;Avellaneda;Sarandí;6035010;0,512;1 
BUENOS AIRES;Avellaneda;Sarandí;6035010;0,75;35 
BUENOS AIRES;Avellaneda;Sarandí;6035010;1;5 
BUENOS AIRES;Avellaneda;Sarandí;6035010;2;2 
BUENOS AIRES;Avellaneda;Sarandí;6035010;3;1 
BUENOS AIRES;Avellaneda;Sarandí;6035010;3,5;215 
BUENOS AIRES;Avellaneda;Sarandí;6035010;5;11 
BUENOS AIRES;Avellaneda;Sarandí;6035010;8;128 
BUENOS AIRES;Avellaneda;Sarandí;6035010;10;156 
BUENOS AIRES;Avellaneda;Sarandí;6035010;15;1.605 
BUENOS AIRES;Avellaneda;Sarandí;6035010;20;33 
BUENOS AIRES;Avellaneda;Sarandí;6035010;25;2 
BUENOS AIRES;Avellaneda;Sarandí;6035010;30;3.390 
BUENOS AIRES;Avellaneda;Sarandí;6035010;50;6.305 
BUENOS AIRES;Avellaneda;Sarandí;6035010;60;47 
BUENOS AIRES;Avellaneda;Sarandí;6035010;75;5 
BUENOS AIRES;Avellaneda;Sarandí;6035010;100;4.821 
BUENOS AIRES;Avellaneda;Sarandí;6035010;150;1.253 
BUENOS AIRES;Avellaneda;Sarandí;6035010;300;4.807 
BUENOS AIRES;Avellaneda;Sarandí;6035010;500;496 
BUENOS AIRES;Avellaneda;Sarandí;6035010;600;178 
BUENOS AIRES;Avellaneda;Sarandí;6035010;1000;467 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;0;3 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;0,5;5 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;0,75;8 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;1;9 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;2;1 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;3;5 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;3,5;2 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;5;2 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;6;8 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;7;10 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;8;468 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;10;226 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;15;10 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;20;33 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;25;1 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;30;13 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;35;4 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;40;8 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;50;5.276 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;60;59 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;75;4 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;100;3.423 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;150;1.400 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;300;4.136 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;500;486 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;600;134 
BUENOS AIRES;Avellaneda;Villa Domínico;6035010;1000;632 
BUENOS AIRES;Avellaneda;Wilde;6035010;0;6 
BUENOS AIRES;Avellaneda;Wilde;6035010;0,5;5 
BUENOS AIRES;Avellaneda;Wilde;6035010;0,75;32 
BUENOS AIRES;Avellaneda;Wilde;6035010;1;6 
BUENOS AIRES;Avellaneda;Wilde;6035010;3;1 
BUENOS AIRES;Avellaneda;Wilde;6035010;3,5;116 
BUENOS AIRES;Avellaneda;Wilde;6035010;5;5 
BUENOS AIRES;Avellaneda;Wilde;6035010;6;7 
BUENOS AIRES;Avellaneda;Wilde;6035010;8;261 
BUENOS AIRES;Avellaneda;Wilde;6035010;10;218 
BUENOS AIRES;Avellaneda;Wilde;6035010;15;1.685 
BUENOS AIRES;Avellaneda;Wilde;6035010;20;60 
BUENOS AIRES;Avellaneda;Wilde;6035010;25;3 
BUENOS AIRES;Avellaneda;Wilde;6035010;30;3.077 
BUENOS AIRES;Avellaneda;Wilde;6035010;35;2 
BUENOS AIRES;Avellaneda;Wilde;6035010;40;1 
BUENOS AIRES;Avellaneda;Wilde;6035010;50;7.720 
BUENOS AIRES;Avellaneda;Wilde;6035010;60;121 
BUENOS AIRES;Avellaneda;Wilde;6035010;75;8 
BUENOS AIRES;Avellaneda;Wilde;6035010;100;5.362 
BUENOS AIRES;Avellaneda;Wilde;6035010;150;1.859 
BUENOS AIRES;Avellaneda;Wilde;6035010;300;6.172 
BUENOS AIRES;Avellaneda;Wilde;6035010;500;714 
BUENOS AIRES;Avellaneda;Wilde;6035010;600;208 
BUENOS AIRES;Avellaneda;Wilde;6035010;1000;613 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;0,75;7 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;1;119 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;3,5;109 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;6;23 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;8;752 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;15;1.202 
BUENOS AIRES;Ayacucho;Ayacucho;6042010;30;3 
BUENOS AIRES;Ayacucho;La Constancia;6042020;2;10 
BUENOS AIRES;Ayacucho;Solanet;6042030;1;17 
BUENOS AIRES;Ayacucho;Solanet;6042030;2;10 
BUENOS AIRES;Ayacucho;Udaquiola;6042040;0,512;1 
BUENOS AIRES;Ayacucho;Udaquiola;6042040;1;31 
BUENOS AIRES;Ayacucho;Udaquiola;6042040;2;14 
BUENOS AIRES;Azul;Azul;6049020;0;14 
BUENOS AIRES;Azul;Azul;6049020;0,5;9 
BUENOS AIRES;Azul;Azul;6049020;0,75;55 
BUENOS AIRES;Azul;Azul;6049020;1;171 
BUENOS AIRES;Azul;Azul;6049020;2;819 
BUENOS AIRES;Azul;Azul;6049020;3,5;754 
BUENOS AIRES;Azul;Azul;6049020;5;121 
BUENOS AIRES;Azul;Azul;6049020;6;2 
BUENOS AIRES;Azul;Azul;6049020;8;951 
BUENOS AIRES;Azul;Azul;6049020;10;129 
BUENOS AIRES;Azul;Azul;6049020;15;683 
BUENOS AIRES;Azul;Azul;6049020;20;9 
BUENOS AIRES;Azul;Azul;6049020;30;14 
BUENOS AIRES;Azul;Azul;6049020;40;2 
BUENOS AIRES;Azul;Azul;6049020;50;1.230 
BUENOS AIRES;Azul;Azul;6049020;51;1 
BUENOS AIRES;Azul;Azul;6049020;100;8.559 
BUENOS AIRES;Azul;Azul;6049020;300;5.026 
BUENOS AIRES;Azul;Azul;6049020;500;185 
BUENOS AIRES;Azul;Azul;6049020;1000;33 
BUENOS AIRES;Azul;Cacharí;6049030;2;458 
BUENOS AIRES;Azul;Cacharí;6049030;5;56 
BUENOS AIRES;Azul;Cacharí;6049030;6;5 
BUENOS AIRES;Azul;Cacharí;6049030;10;1 
BUENOS AIRES;Azul;Cacharí;6049030;20;1 
BUENOS AIRES;Azul;Chillar;6049040;0,512;1 
BUENOS AIRES;Azul;Chillar;6049040;2;8 
BUENOS AIRES;Azul;Chillar;6049040;4;545 
BUENOS AIRES;Azul;Chillar;6049040;5;8 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;0;29 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;0,256;2 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;0,5;19 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;0,512;4 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;0,75;184 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;1;153 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;2;83 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;3;323 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;3,5;1.714 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;4;200 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;5;362 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;6;427 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;7;7 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;8;2.856 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;9;1 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;10;421 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;11;3 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;12;96 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;13;2 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;14;3 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;15;1.263 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;16;3 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;17;2 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;20;27 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;21;1 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;25;75 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;30;1.602 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;50;3.627 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;59;59 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;70;2 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;100;63.075 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;150;23.130 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;300;24.699 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;500;1.401 
BUENOS AIRES;Bahía Blanca;Bahía Blanca;6056010;1000;338 
BUENOS AIRES;Bahía Blanca;Cabildo;6056020;0;6 
BUENOS AIRES;Bahía Blanca;Cabildo;6056020;4;9 
BUENOS AIRES;Bahía Blanca;Cabildo;6056020;5;1 
BUENOS AIRES;Bahía Blanca;Cabildo;6056020;6;10 
BUENOS AIRES;Bahía Blanca;Cabildo;6056020;25;261 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;0,75;2 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;3,5;24 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;6;11 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;8;48 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;10;3 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;15;300 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;50;101 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;100;990 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;300;561 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;500;22 
BUENOS AIRES;Bahía Blanca;General Daniel Cerri  (Est. General Cerri);6056030;1000;3 
BUENOS AIRES;Bahía Blanca;Ingeniero White;6056020;0,512;2 
BUENOS AIRES;Bahía Blanca;Ingeniero White;6056020;1;1 
BUENOS AIRES;Bahía Blanca;Ingeniero White;6056020;100;1 
BUENOS AIRES;Balcarce;Balcarce;6063010;0;9 
BUENOS AIRES;Balcarce;Balcarce;6063010;0,75;24 
BUENOS AIRES;Balcarce;Balcarce;6063010;2;98 
BUENOS AIRES;Balcarce;Balcarce;6063010;3,5;310 
BUENOS AIRES;Balcarce;Balcarce;6063010;6;327 
BUENOS AIRES;Balcarce;Balcarce;6063010;8;795 
BUENOS AIRES;Balcarce;Balcarce;6063010;10;252 
BUENOS AIRES;Balcarce;Balcarce;6063010;12;1 
BUENOS AIRES;Balcarce;Balcarce;6063010;15;611 
BUENOS AIRES;Balcarce;Balcarce;6063010;30;24 
BUENOS AIRES;Balcarce;Balcarce;6063010;50;791 
BUENOS AIRES;Balcarce;Balcarce;6063010;100;7.573 
BUENOS AIRES;Balcarce;Balcarce;6063010;300;3.374 
BUENOS AIRES;Balcarce;Balcarce;6063010;500;114 
BUENOS AIRES;Balcarce;Balcarce;6063010;1000;43 
BUENOS AIRES;Balcarce;Los Pinos;6063020;0;5 
BUENOS AIRES;Balcarce;Los Pinos;6063020;2;5 
BUENOS AIRES;Balcarce;Los Pinos;6063020;6;17 
BUENOS AIRES;Balcarce;Los Pinos;6063020;10;12 
BUENOS AIRES;Balcarce;Napaleofú;6063030;1;38 
BUENOS AIRES;Balcarce;Napaleofú;6063030;3;23 
BUENOS AIRES;Balcarce;Napaleofú;6063030;6;56 
BUENOS AIRES;Balcarce;Napaleofú;6063030;10;27 
BUENOS AIRES;Balcarce;Napaleofú;6063030;50;1 
BUENOS AIRES;Balcarce;Ramos Otero;6063040;1;8 
BUENOS AIRES;Balcarce;San Agustín;6063050;0;24 
BUENOS AIRES;Balcarce;San Agustín;6063050;2;8 
BUENOS AIRES;Balcarce;San Agustín;6063050;6;25 
BUENOS AIRES;Balcarce;San Agustín;6063050;10;18 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;2;1 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;6;18 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;8;1 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;10;15 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;15;4 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;20;1 
BUENOS AIRES;Balcarce;Villa Laguna La Brava;6063060;30;2 
BUENOS AIRES;Baradero;Baradero;6070010;0,5;1 
BUENOS AIRES;Baradero;Baradero;6070010;1;29 
BUENOS AIRES;Baradero;Baradero;6070010;3;903 
BUENOS AIRES;Baradero;Baradero;6070010;4;1 
BUENOS AIRES;Baradero;Baradero;6070010;5;1 
BUENOS AIRES;Baradero;Baradero;6070010;6;285 
BUENOS AIRES;Baradero;Baradero;6070010;8;1 
BUENOS AIRES;Baradero;Baradero;6070010;10;431 
BUENOS AIRES;Baradero;Baradero;6070010;15;43 
BUENOS AIRES;Baradero;Baradero;6070010;20;8 
BUENOS AIRES;Baradero;Baradero;6070010;50;429 
BUENOS AIRES;Baradero;Baradero;6070010;100;4.182 
BUENOS AIRES;Baradero;Baradero;6070010;200;24 
BUENOS AIRES;Baradero;Baradero;6070010;300;2.886 
BUENOS AIRES;Baradero;Baradero;6070010;500;49 
BUENOS AIRES;Baradero;Baradero;6070010;1000;33 
BUENOS AIRES;Baradero;Irineo Portela;6070020;3;76 
BUENOS AIRES;Baradero;Irineo Portela;6070020;10;1 
BUENOS AIRES;Baradero;Irineo Portela;6070020;20;2 
BUENOS AIRES;Baradero;Santa Coloma;6070030;3;53 
BUENOS AIRES;Baradero;Santa Coloma;6070030;20;2 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;3;152 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;6;56 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;10;118 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;12;14 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;15;7 
BUENOS AIRES;Baradero;Villa Alsina  (Est. Alsina);6070040;20;2 
BUENOS AIRES;Benito Juárez;Barker;6084010;0,256;1 
BUENOS AIRES;Benito Juárez;Barker;6084010;0,5;1 
BUENOS AIRES;Benito Juárez;Barker;6084010;1;20 
BUENOS AIRES;Benito Juárez;Barker;6084010;3;78 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;0;4 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;0,5;1 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;3,5;59 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;8;428 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;10;59 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;12;1 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;15;914 
BUENOS AIRES;Benito Juárez;Benito Juárez  (Est. Juárez);6084020;30;32 
BUENOS AIRES;Benito Juárez;López;6084030;3;12 
BUENOS AIRES;Benito Juárez;López;6084030;10;9 
BUENOS AIRES;Benito Juárez;Villa Cacique  (Est. Alfredo Fortabat);6084050;0,5;1 
BUENOS AIRES;Benito Juárez;Villa Cacique  (Est. Alfredo Fortabat);6084050;1;50 
BUENOS AIRES;Benito Juárez;Villa Cacique  (Est. Alfredo Fortabat);6084050;2;43 
BUENOS AIRES;Benito Juárez;Villa Cacique  (Est. Alfredo Fortabat);6084050;3;24 
BUENOS AIRES;Berazategui;Berazategui;6091010;0;15 
BUENOS AIRES;Berazategui;Berazategui;6091010;0,5;11 
BUENOS AIRES;Berazategui;Berazategui;6091010;0,512;1 
BUENOS AIRES;Berazategui;Berazategui;6091010;0,75;22 
BUENOS AIRES;Berazategui;Berazategui;6091010;1;24 
BUENOS AIRES;Berazategui;Berazategui;6091010;2;2 
BUENOS AIRES;Berazategui;Berazategui;6091010;3;4 
BUENOS AIRES;Berazategui;Berazategui;6091010;3,5;75 
BUENOS AIRES;Berazategui;Berazategui;6091010;4;34 
BUENOS AIRES;Berazategui;Berazategui;6091010;5;4 
BUENOS AIRES;Berazategui;Berazategui;6091010;6;5 
BUENOS AIRES;Berazategui;Berazategui;6091010;8;108 
BUENOS AIRES;Berazategui;Berazategui;6091010;10;200 
BUENOS AIRES;Berazategui;Berazategui;6091010;15;1.422 
BUENOS AIRES;Berazategui;Berazategui;6091010;20;21 
BUENOS AIRES;Berazategui;Berazategui;6091010;25;1 
BUENOS AIRES;Berazategui;Berazategui;6091010;30;6.355 
BUENOS AIRES;Berazategui;Berazategui;6091010;50;11.801 
BUENOS AIRES;Berazategui;Berazategui;6091010;60;108 
BUENOS AIRES;Berazategui;Berazategui;6091010;75;2 
BUENOS AIRES;Berazategui;Berazategui;6091010;100;7.555 
BUENOS AIRES;Berazategui;Berazategui;6091010;150;3.025 
BUENOS AIRES;Berazategui;Berazategui;6091010;300;9.822 
BUENOS AIRES;Berazategui;Berazategui;6091010;500;1.055 
BUENOS AIRES;Berazategui;Berazategui;6091010;600;249 
BUENOS AIRES;Berazategui;Berazategui;6091010;1000;1.231 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;0,5;11 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;0,75;3 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;3,5;2 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;10;1 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;20;18 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;50;10.579 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;60;3 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;100;3.996 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;150;52 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;300;1.155 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;500;15 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;600;261 
BUENOS AIRES;Berazategui;Berazategui Oeste;6091010;1000;15 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;3,5;2 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;5;3 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;8;7 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;10;15 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;15;8 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;25;1 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;30;190 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;50;1.045 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;60;12 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;100;463 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;150;299 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;200;4 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;300;894 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;500;86 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;600;35 
BUENOS AIRES;Berazategui;Carlos Tomás Sourigues;6091010;1000;119 
BUENOS AIRES;Berazategui;Centro Agrícola El Pato;6091010;1;2.000 
BUENOS AIRES;Berazategui;Centro Agrícola El Pato;6091010;2;5 
BUENOS AIRES;Berazategui;Centro Agrícola El Pato;6091010;3;3 
BUENOS AIRES;Berazategui;Centro Agrícola El Pato;6091010;4;2 
BUENOS AIRES;Berazategui;Centro Agrícola El Pato;6091010;5;3 
