Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.512,7
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.75,43
BUENOS AIRES,Avellaneda,Avellaneda,6035010,1.0,40
BUENOS AIRES,Avellaneda,Avellaneda,6035010,2.0,1
BUENOS AIRES,Avellaneda,Avellaneda,6035010,3.0,27
BUENOS AIRES,Avellaneda,Avellaneda,6035010,3.5,288
BUENOS AIRES,Avellaneda,Avellaneda,6035010,5.0,9
BUENOS AIRES,Avellaneda,Avellaneda,6035010,6.0,24
BUENOS AIRES,Avellaneda,Avellaneda,6035010,8.0,397
BUENOS AIRES,Avellaneda,Avellaneda,6035010,10.0,161
BUENOS AIRES,Avellaneda,Avellaneda,6035010,15.0,816
BUENOS AIRES,Avellaneda,Avellaneda,6035010,20.0,20
BUENOS AIRES,Avellaneda,Avellaneda,6035010,30.0,2
BUENOS AIRES,Avellaneda,Avellaneda,6035010,50.0,2
BUENOS AIRES,Avellaneda,Avellaneda,6035010,60.0,18
BUENOS AIRES,Avellaneda,Avellaneda,6035010,75.0,2
BUENOS AIRES,Avellaneda,Avellaneda,6035010,100.0,3
BUENOS AIRES,Avellaneda,Avellaneda,6035010,150.0,654
BUENOS AIRES,Avellaneda,Avellaneda,6035010,200.0,1
BUENOS AIRES,Avellaneda,Avellaneda,6035010,300.0,3
BUENOS AIRES,Avellaneda,Avellaneda,6035010,500.0,502
BUENOS AIRES,Avellaneda,Avellaneda,6035010,600.0,101
BUENOS AIRES,Avellaneda,Avellaneda,6035010,1000.0,334
BUENOS AIRES,Avellaneda,Crucesita,6035010,0.75,1
BUENOS AIRES,Avellaneda,Crucesita,6035010,1.0,1
BUENOS AIRES,Avellaneda,Crucesita,6035010,3.0,1
BUENOS AIRES,Avellaneda,Crucesita,6035010,3.5,6
BUENOS AIRES,Avellaneda,Crucesita,6035010,5.0,6
BUENOS AIRES,Avellaneda,Crucesita,6035010,6.0,1
BUENOS AIRES,Avellaneda,Crucesita,6035010,8.0,3
BUENOS AIRES,Avellaneda,Crucesita,6035010,10.0,59
BUENOS AIRES,Avellaneda,Crucesita,6035010,15.0,2
BUENOS AIRES,Avellaneda,Crucesita,6035010,20.0,18
BUENOS AIRES,Avellaneda,Crucesita,6035010,25.0,1
BUENOS AIRES,Avellaneda,Crucesita,6035010,30.0,15
BUENOS AIRES,Avellaneda,Crucesita,6035010,50.0,2
BUENOS AIRES,Avellaneda,Crucesita,6035010,60.0,24
BUENOS AIRES,Avellaneda,Crucesita,6035010,75.0,3
BUENOS AIRES,Avellaneda,Crucesita,6035010,100.0,2
BUENOS AIRES,Avellaneda,Crucesita,6035010,150.0,514
BUENOS AIRES,Avellaneda,Crucesita,6035010,300.0,2
BUENOS AIRES,Avellaneda,Crucesita,6035010,500.0,272
BUENOS AIRES,Avellaneda,Crucesita,6035010,600.0,89
BUENOS AIRES,Avellaneda,Crucesita,6035010,1000.0,240
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.0,3
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.5,1
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.75,5
BUENOS AIRES,Avellaneda,Dock Sud,6035010,1.0,5
BUENOS AIRES,Avellaneda,Dock Sud,6035010,3.0,5
BUENOS AIRES,Avellaneda,Dock Sud,6035010,6.0,5
BUENOS AIRES,Avellaneda,Dock Sud,6035010,8.0,1
BUENOS AIRES,Avellaneda,Dock Sud,6035010,10.0,22
BUENOS AIRES,Avellaneda,Dock Sud,6035010,20.0,3
BUENOS AIRES,Avellaneda,Dock Sud,6035010,24.0,23
BUENOS AIRES,Avellaneda,Dock Sud,6035010,30.0,3
BUENOS AIRES,Avellaneda,Dock Sud,6035010,50.0,1
BUENOS AIRES,Avellaneda,Dock Sud,6035010,60.0,4
BUENOS AIRES,Avellaneda,Dock Sud,6035010,75.0,1
BUENOS AIRES,Avellaneda,Dock Sud,6035010,100.0,509
BUENOS AIRES,Avellaneda,Dock Sud,6035010,150.0,210
BUENOS AIRES,Avellaneda,Dock Sud,6035010,300.0,400
BUENOS AIRES,Avellaneda,Dock Sud,6035010,500.0,40
BUENOS AIRES,Avellaneda,Dock Sud,6035010,600.0,35
BUENOS AIRES,Avellaneda,Dock Sud,6035010,1000.0,41
BUENOS AIRES,Avellaneda,Gerli,6035010,0.5,1
BUENOS AIRES,Avellaneda,Gerli,6035010,0.75,2
BUENOS AIRES,Avellaneda,Gerli,6035010,1.0,2
BUENOS AIRES,Avellaneda,Gerli,6035010,3.5,1
BUENOS AIRES,Avellaneda,Gerli,6035010,10.0,141
BUENOS AIRES,Avellaneda,Gerli,6035010,20.0,13
BUENOS AIRES,Avellaneda,Gerli,6035010,30.0,2
BUENOS AIRES,Avellaneda,Gerli,6035010,50.0,3
BUENOS AIRES,Avellaneda,Gerli,6035010,60.0,20
BUENOS AIRES,Avellaneda,Gerli,6035010,75.0,6
BUENOS AIRES,Avellaneda,Gerli,6035010,100.0,2
BUENOS AIRES,Avellaneda,Gerli,6035010,150.0,808
BUENOS AIRES,Avellaneda,Gerli,6035010,300.0,2
BUENOS AIRES,Avellaneda,Gerli,6035010,500.0,319
BUENOS AIRES,Avellaneda,Gerli,6035010,600.0,98
BUENOS AIRES,Avellaneda,Gerli,6035010,1000.0,275
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.0,1
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.5,4
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.75,2
BUENOS AIRES,Avellaneda,Pineyro,6035010,1.0,5
BUENOS AIRES,Avellaneda,Pineyro,6035010,2.0,1
BUENOS AIRES,Avellaneda,Pineyro,6035010,3.5,4
BUENOS AIRES,Avellaneda,Pineyro,6035010,5.0,6
BUENOS AIRES,Avellaneda,Pineyro,6035010,8.0,2
BUENOS AIRES,Avellaneda,Pineyro,6035010,10.0,113
BUENOS AIRES,Avellaneda,Pineyro,6035010,20.0,8
BUENOS AIRES,Avellaneda,Pineyro,6035010,30.0,12
BUENOS AIRES,Avellaneda,Pineyro,6035010,40.0,1
BUENOS AIRES,Avellaneda,Pineyro,6035010,50.0,1
BUENOS AIRES,Avellaneda,Pineyro,6035010,60.0,26
BUENOS AIRES,Avellaneda,Pineyro,6035010,75.0,4
BUENOS AIRES,Avellaneda,Pineyro,6035010,100.0,2
BUENOS AIRES,Avellaneda,Pineyro,6035010,150.0,732
BUENOS AIRES,Avellaneda,Pineyro,6035010,300.0,2
BUENOS AIRES,Avellaneda,Pineyro,6035010,500.0,289
BUENOS AIRES,Avellaneda,Pineyro,6035010,600.0,71
BUENOS AIRES,Avellaneda,Pineyro,6035010,999.0,2
BUENOS AIRES,Avellaneda,Pineyro,6035010,1000.0,295
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.0,4
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.5,12
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.512,1
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.75,35
BUENOS AIRES,Avellaneda,Sarandí,6035010,1.0,5
BUENOS AIRES,Avellaneda,Sarandí,6035010,2.0,2
BUENOS AIRES,Avellaneda,Sarandí,6035010,3.0,1
BUENOS AIRES,Avellaneda,Sarandí,6035010,3.5,215
BUENOS AIRES,Avellaneda,Sarandí,6035010,5.0,11
BUENOS AIRES,Avellaneda,Sarandí,6035010,8.0,128
BUENOS AIRES,Avellaneda,Sarandí,6035010,10.0,156
BUENOS AIRES,Avellaneda,Sarandí,6035010,15.0,1
BUENOS AIRES,Avellaneda,Sarandí,6035010,20.0,33
BUENOS AIRES,Avellaneda,Sarandí,6035010,25.0,2
BUENOS AIRES,Avellaneda,Sarandí,6035010,30.0,3
BUENOS AIRES,Avellaneda,Sarandí,6035010,50.0,6
BUENOS AIRES,Avellaneda,Sarandí,6035010,60.0,47
BUENOS AIRES,Avellaneda,Sarandí,6035010,75.0,5
BUENOS AIRES,Avellaneda,Sarandí,6035010,100.0,4
BUENOS AIRES,Avellaneda,Sarandí,6035010,150.0,1
BUENOS AIRES,Avellaneda,Sarandí,6035010,300.0,4
BUENOS AIRES,Avellaneda,Sarandí,6035010,500.0,496
BUENOS AIRES,Avellaneda,Sarandí,6035010,600.0,178
BUENOS AIRES,Avellaneda,Sarandí,6035010,1000.0,467
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.0,3
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.5,5
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.75,8
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,1.0,9
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,2.0,1
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,3.0,5
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,3.5,2
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,5.0,2
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,6.0,8
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,7.0,10
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,8.0,468
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,10.0,226
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,15.0,10
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,20.0,33
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,25.0,1
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,30.0,13
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,35.0,4
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,40.0,8
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,50.0,5
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,60.0,59
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,75.0,4
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,100.0,3
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,150.0,1
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,300.0,4
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,500.0,486
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,600.0,134
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,1000.0,632
BUENOS AIRES,Avellaneda,Wilde,6035010,0.0,6
BUENOS AIRES,Avellaneda,Wilde,6035010,0.5,5
BUENOS AIRES,Avellaneda,Wilde,6035010,0.75,32
BUENOS AIRES,Avellaneda,Wilde,6035010,1.0,6
BUENOS AIRES,Avellaneda,Wilde,6035010,3.0,1
BUENOS AIRES,Avellaneda,Wilde,6035010,3.5,116
BUENOS AIRES,Avellaneda,Wilde,6035010,5.0,5
BUENOS AIRES,Avellaneda,Wilde,6035010,6.0,7
BUENOS AIRES,Avellaneda,Wilde,6035010,8.0,261
BUENOS AIRES,Avellaneda,Wilde,6035010,10.0,218
BUENOS AIRES,Avellaneda,Wilde,6035010,15.0,1
BUENOS AIRES,Avellaneda,Wilde,6035010,20.0,60
BUENOS AIRES,Avellaneda,Wilde,6035010,25.0,3
BUENOS AIRES,Avellaneda,Wilde,6035010,30.0,3
BUENOS AIRES,Avellaneda,Wilde,6035010,35.0,2
BUENOS AIRES,Avellaneda,Wilde,6035010,40.0,1
BUENOS AIRES,Avellaneda,Wilde,6035010,50.0,7
BUENOS AIRES,Avellaneda,Wilde,6035010,60.0,121
BUENOS AIRES,Avellaneda,Wilde,6035010,75.0,8
BUENOS AIRES,Avellaneda,Wilde,6035010,100.0,5
BUENOS AIRES,Avellaneda,Wilde,6035010,150.0,1
BUENOS AIRES,Avellaneda,Wilde,6035010,300.0,6
BUENOS AIRES,Avellaneda,Wilde,6035010,500.0,714
BUENOS AIRES,Avellaneda,Wilde,6035010,600.0,208
BUENOS AIRES,Avellaneda,Wilde,6035010,1000.0,613
BUENOS AIRES,Ayacucho,Ayacucho,6042010,0.75,7
BUENOS AIRES,Ayacucho,Ayacucho,6042010,1.0,119
BUENOS AIRES,Ayacucho,Ayacucho,6042010,3.5,109
BUENOS AIRES,Ayacucho,Ayacucho,6042010,6.0,23
BUENOS AIRES,Ayacucho,Ayacucho,6042010,8.0,752
BUENOS AIRES,Ayacucho,Ayacucho,6042010,15.0,1
BUENOS AIRES,Ayacucho,Ayacucho,6042010,30.0,3
BUENOS AIRES,Ayacucho,La Constancia,6042020,2.0,10
BUENOS AIRES,Ayacucho,Solanet,6042030,1.0,17
BUENOS AIRES,Ayacucho,Solanet,6042030,2.0,10
BUENOS AIRES,Ayacucho,Udaquiola,6042040,0.512,1
BUENOS AIRES,Ayacucho,Udaquiola,6042040,1.0,31
BUENOS AIRES,Ayacucho,Udaquiola,6042040,2.0,14
BUENOS AIRES,Azul,Azul,6049020,0.0,14
BUENOS AIRES,Azul,Azul,6049020,0.5,9
BUENOS AIRES,Azul,Azul,6049020,0.75,55
BUENOS AIRES,Azul,Azul,6049020,1.0,171
BUENOS AIRES,Azul,Azul,6049020,2.0,819
BUENOS AIRES,Azul,Azul,6049020,3.5,754
BUENOS AIRES,Azul,Azul,6049020,5.0,121
BUENOS AIRES,Azul,Azul,6049020,6.0,2
BUENOS AIRES,Azul,Azul,6049020,8.0,951
BUENOS AIRES,Azul,Azul,6049020,10.0,129
BUENOS AIRES,Azul,Azul,6049020,15.0,683
BUENOS AIRES,Azul,Azul,6049020,20.0,9
BUENOS AIRES,Azul,Azul,6049020,30.0,14
BUENOS AIRES,Azul,Azul,6049020,40.0,2
BUENOS AIRES,Azul,Azul,6049020,50.0,1
BUENOS AIRES,Azul,Azul,6049020,51.0,1
BUENOS AIRES,Azul,Azul,6049020,100.0,8
BUENOS AIRES,Azul,Azul,6049020,300.0,5
BUENOS AIRES,Azul,Azul,6049020,500.0,185
BUENOS AIRES,Azul,Azul,6049020,1000.0,33
BUENOS AIRES,Azul,Cacharí,6049030,2.0,458
BUENOS AIRES,Azul,Cacharí,6049030,5.0,56
BUENOS AIRES,Azul,Cacharí,6049030,6.0,5
BUENOS AIRES,Azul,Cacharí,6049030,10.0,1
BUENOS AIRES,Azul,Cacharí,6049030,20.0,1
BUENOS AIRES,Azul,Chillar,6049040,0.512,1
BUENOS AIRES,Azul,Chillar,6049040,2.0,8
BUENOS AIRES,Azul,Chillar,6049040,4.0,545
BUENOS AIRES,Azul,Chillar,6049040,5.0,8
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,0.0,29
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,0.256,2
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,0.5,19
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,0.512,4
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,0.75,184
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,1.0,153
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,2.0,83
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,3.0,323
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,3.5,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,4.0,200
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,5.0,362
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,6.0,427
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,7.0,7
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,8.0,2
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,9.0,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,10.0,421
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,11.0,3
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,12.0,96
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,13.0,2
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,14.0,3
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,15.0,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,16.0,3
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,17.0,2
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,20.0,27
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,21.0,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,25.0,75
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,30.0,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,50.0,3
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,59.0,59
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,70.0,2
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,100.0,63
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,150.0,23
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,300.0,24
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,500.0,1
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,1000.0,338
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,0.0,6
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,4.0,9
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,5.0,1
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,6.0,10
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,25.0,261
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,0.75,2
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,3.5,24
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,6.0,11
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,8.0,48
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,10.0,3
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,15.0,300
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,50.0,101
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,100.0,990
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,300.0,561
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,500.0,22
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,1000.0,3
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020,0.512,2
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020,1.0,1
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020,100.0,1
BUENOS AIRES,Balcarce,Balcarce,6063010,0.0,9
BUENOS AIRES,Balcarce,Balcarce,6063010,0.75,24
BUENOS AIRES,Balcarce,Balcarce,6063010,2.0,98
BUENOS AIRES,Balcarce,Balcarce,6063010,3.5,310
BUENOS AIRES,Balcarce,Balcarce,6063010,6.0,327
BUENOS AIRES,Balcarce,Balcarce,6063010,8.0,795
BUENOS AIRES,Balcarce,Balcarce,6063010,10.0,252
BUENOS AIRES,Balcarce,Balcarce,6063010,12.0,1
BUENOS AIRES,Balcarce,Balcarce,6063010,15.0,611
BUENOS AIRES,Balcarce,Balcarce,6063010,30.0,24
BUENOS AIRES,Balcarce,Balcarce,6063010,50.0,791
BUENOS AIRES,Balcarce,Balcarce,6063010,100.0,7
BUENOS AIRES,Balcarce,Balcarce,6063010,300.0,3
BUENOS AIRES,Balcarce,Balcarce,6063010,500.0,114
BUENOS AIRES,Balcarce,Balcarce,6063010,1000.0,43
BUENOS AIRES,Balcarce,Los Pinos,6063020,0.0,5
BUENOS AIRES,Balcarce,Los Pinos,6063020,2.0,5
BUENOS AIRES,Balcarce,Los Pinos,6063020,6.0,17
BUENOS AIRES,Balcarce,Los Pinos,6063020,10.0,12
BUENOS AIRES,Balcarce,Napaleofú,6063030,1.0,38
BUENOS AIRES,Balcarce,Napaleofú,6063030,3.0,23
BUENOS AIRES,Balcarce,Napaleofú,6063030,6.0,56
BUENOS AIRES,Balcarce,Napaleofú,6063030,10.0,27
BUENOS AIRES,Balcarce,Napaleofú,6063030,50.0,1
BUENOS AIRES,Balcarce,Ramos Otero,6063040,1.0,8
BUENOS AIRES,Balcarce,San Agustín,6063050,0.0,24
BUENOS AIRES,Balcarce,San Agustín,6063050,2.0,8
BUENOS AIRES,Balcarce,San Agustín,6063050,6.0,25
BUENOS AIRES,Balcarce,San Agustín,6063050,10.0,18
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,2.0,1
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,6.0,18
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,8.0,1
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,10.0,15
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,15.0,4
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,20.0,1
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,30.0,2
BUENOS AIRES,Baradero,Baradero,6070010,0.5,1
BUENOS AIRES,Baradero,Baradero,6070010,1.0,29
BUENOS AIRES,Baradero,Baradero,6070010,3.0,903
BUENOS AIRES,Baradero,Baradero,6070010,4.0,1
BUENOS AIRES,Baradero,Baradero,6070010,5.0,1
BUENOS AIRES,Baradero,Baradero,6070010,6.0,285
BUENOS AIRES,Baradero,Baradero,6070010,8.0,1
BUENOS AIRES,Baradero,Baradero,6070010,10.0,431
BUENOS AIRES,Baradero,Baradero,6070010,15.0,43
BUENOS AIRES,Baradero,Baradero,6070010,20.0,8
BUENOS AIRES,Baradero,Baradero,6070010,50.0,429
BUENOS AIRES,Baradero,Baradero,6070010,100.0,4
BUENOS AIRES,Baradero,Baradero,6070010,200.0,24
BUENOS AIRES,Baradero,Baradero,6070010,300.0,2
BUENOS AIRES,Baradero,Baradero,6070010,500.0,49
BUENOS AIRES,Baradero,Baradero,6070010,1000.0,33
BUENOS AIRES,Baradero,Irineo Portela,6070020,3.0,76
BUENOS AIRES,Baradero,Irineo Portela,6070020,10.0,1
BUENOS AIRES,Baradero,Irineo Portela,6070020,20.0,2
BUENOS AIRES,Baradero,Santa Coloma,6070030,3.0,53
BUENOS AIRES,Baradero,Santa Coloma,6070030,20.0,2
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,3.0,152
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,6.0,56
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,10.0,118
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,12.0,14
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,15.0,7
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,20.0,2
BUENOS AIRES,Benito Juárez,Barker,6084010,0.256,1
BUENOS AIRES,Benito Juárez,Barker,6084010,0.5,1
BUENOS AIRES,Benito Juárez,Barker,6084010,1.0,20
BUENOS AIRES,Benito Juárez,Barker,6084010,3.0,78
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0.0,4
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0.5,1
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,3.5,59
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,8.0,428
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,10.0,59
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,12.0,1
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,15.0,914
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,30.0,32
BUENOS AIRES,Benito Juárez,López,6084030,3.0,12
BUENOS AIRES,Benito Juárez,López,6084030,10.0,9
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,0.5,1
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,1.0,50
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,2.0,43
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,3.0,24
BUENOS AIRES,Berazategui,Berazategui,6091010,0.0,15
BUENOS AIRES,Berazategui,Berazategui,6091010,0.5,11
BUENOS AIRES,Berazategui,Berazategui,6091010,0.512,1
BUENOS AIRES,Berazategui,Berazategui,6091010,0.75,22
BUENOS AIRES,Berazategui,Berazategui,6091010,1.0,24
BUENOS AIRES,Berazategui,Berazategui,6091010,2.0,2
BUENOS AIRES,Berazategui,Berazategui,6091010,3.0,4
BUENOS AIRES,Berazategui,Berazategui,6091010,3.5,75
BUENOS AIRES,Berazategui,Berazategui,6091010,4.0,34
BUENOS AIRES,Berazategui,Berazategui,6091010,5.0,4
BUENOS AIRES,Berazategui,Berazategui,6091010,6.0,5
BUENOS AIRES,Berazategui,Berazategui,6091010,8.0,108
BUENOS AIRES,Berazategui,Berazategui,6091010,10.0,200
BUENOS AIRES,Berazategui,Berazategui,6091010,15.0,1
BUENOS AIRES,Berazategui,Berazategui,6091010,20.0,21
BUENOS AIRES,Berazategui,Berazategui,6091010,25.0,1
BUENOS AIRES,Berazategui,Berazategui,6091010,30.0,6
BUENOS AIRES,Berazategui,Berazategui,6091010,50.0,11
BUENOS AIRES,Berazategui,Berazategui,6091010,60.0,108
BUENOS AIRES,Berazategui,Berazategui,6091010,75.0,2
BUENOS AIRES,Berazategui,Berazategui,6091010,100.0,7
BUENOS AIRES,Berazategui,Berazategui,6091010,150.0,3
BUENOS AIRES,Berazategui,Berazategui,6091010,300.0,9
BUENOS AIRES,Berazategui,Berazategui,6091010,500.0,1
BUENOS AIRES,Berazategui,Berazategui,6091010,600.0,249
BUENOS AIRES,Berazategui,Berazategui,6091010,1000.0,1
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,0.5,11
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,0.75,3
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,3.5,2
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,10.0,1
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,20.0,18
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,50.0,10
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,60.0,3
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,100.0,3
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,150.0,52
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,300.0,1
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,500.0,15
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,600.0,261
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,1000.0,15
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,3.5,2
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,5.0,3
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,8.0,7
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,10.0,15
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,15.0,8
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,25.0,1
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,30.0,190
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,50.0,1
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,60.0,12
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,100.0,463
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,150.0,299
